Title, Link, Keywords, Data
NEP is casteist  self-defeatist; centre should learn from Tamil Nadu: Dr Ezhilan Naganathan,https://news.google.com/articles/CAIiEP9v6BY6iRQxLdcGeJ3aczYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
BJP fired ex-Uttarakhand CM TS Rawat for restricting Kumbh,https://news.google.com/articles/CAIiEDcvETZ16iJeF8vTIkiLJEEqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
Why the Election Commission's neutrality is in doubt The EC's current lack of independence is made,https://news.google.com/articles/CBMiTGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BvbGl0aWNzL3doeS1lbGVjdGlvbi1jb21taXNzaW9uLW5ldXRyYWxpdHktZG91YnTSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
Principles of reservation and diversity do not matter while recruiting state police personnel,https://news.google.com/articles/CAIiEAar4L7cARQH9UQSkhepMycqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
Jammu Dalit sarpanch resigns after casteist abuse  threats for fighting corruption,https://news.google.com/articles/CAIiECwS-wZJz6aabalQBNHM2_gqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
RJD will pitch the Modi of 2014 against the Modi of 2019: Tejashwi Yadav’s advisor Sanjay Yadav,https://news.google.com/articles/CBMiTGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BvbGl0aWNzL3NhbmpheS15YWRhdi10ZWphc2h3aS1yamQtbG9rLXNhYmhhLTIwMTnSAVBodHRwczovL2NhcmF2YW5tYWdhemluZS5pbi9hbXAvcG9saXRpY3Mvc2FuamF5LXlhZGF2LXRlamFzaHdpLXJqZC1sb2stc2FiaGEtMjAxOQ?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
How NEET deprived Tamil Nadu’s marginalised medical-aspirants and drove them to suicide,https://news.google.com/articles/CAIiEPbQHssoKilRe7DEgIisT6sqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
The social justice man: PS Krishnan (December 1932–November 2019),https://news.google.com/articles/CAIiEIxU5JFPL0kl5uvAGsC7jnQqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
India’s pandemic response needed Ambedkar’s vision of social security and public health,https://news.google.com/articles/CAIiEH3Iwt1Aa6zWZXpVaWl_RWAqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
Caste impunity and gender violence behind murder of Dalit garment worker in Tamil Nadu,https://news.google.com/articles/CAIiEGQADXuIxKD1Uv0LQWsM2ZsqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
Recruitment at ONGC contravenes DoPT’s order and Modi’s promise to scrap interviews,https://news.google.com/articles/CBMiVGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2dvdmVybm1lbnQvcmVjcnVpdG1lbnQtb25nYy1jb250cmF2ZW5lcy1kb3B0LW1vZGktcHJvbWlzZdIBWGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FtcC9nb3Zlcm5tZW50L3JlY3J1aXRtZW50LW9uZ2MtY29udHJhdmVuZXMtZG9wdC1tb2RpLXByb21pc2U?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
Uttarakhand scraps reservations in promotions  emboldened by biases of apex court  BJP and Congress,https://news.google.com/articles/CAIiEAb720LxO6aJW4D0Box6oSIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
Dalits will quit RSS if exposed to the real Ambedkar: Bhanwar Meghwanshi  former karsevak,https://news.google.com/articles/CAIiECDTRmNPOQ2J4cw412ELiDwqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,jobs scheduled, 
Karnataka's cattle slaughter bill raises concerns in Goa,https://news.google.com/articles/CBMiU2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FncmljdWx0dXJlL2thcm5hdGFrYS1jYXR0bGUtc2xhdWdodGVyLWJpbGwtY29uY2VybnMtZ29h0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
More than 6 500 industry artists demand repeal of amendment allowing central government to revoke film certificates,https://news.google.com/articles/CBMieGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL25vdGljZWJvYXJkL21vcmUtdGhhbi02NTAwLWluZHVzdHJ5LWFydGlzdHMtd3JpdGUtYWdhaW5zdC1hbWVuZG1lbnRzLXRvLXRoZS1jaW5lbWF0b2dyYXBoLWFjdNIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Farmers march to Bengaluru on Republic Day,https://news.google.com/articles/CAIiEN_etCofQrFJKiZchzUim5gqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Bengaluru’s workers suffer as Karnataka’s response to COVID-19 marked by delays  inefficiency,https://news.google.com/articles/CBMidGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2hlYWx0aC9iZW5nYWx1cnUtd29ya2Vycy1zdWZmZXItYXMta2FybmF0YWthLXJlc3BvbnNlLWNvdmlkLW1hcmtlZC1ieS1kZWxheXMtaW5lZmZpY2llbmN50gF4aHR0cHM6Ly9jYXJhdmFubWFnYXppbmUuaW4vYW1wL2hlYWx0aC9iZW5nYWx1cnUtd29ya2Vycy1zdWZmZXItYXMta2FybmF0YWthLXJlc3BvbnNlLWNvdmlkLW1hcmtlZC1ieS1kZWxheXMtaW5lZmZpY2llbmN5?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Bengaluru's escalating COVID-19 crisis,https://news.google.com/articles/CAIiEGOO8Gm6ZVGormf3P3nq6nkqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
“We are doing our part to save the Constitution”: Students protest the CAA in Karnataka’s Kalaburagi,https://news.google.com/articles/CAIiEPz-AajfEVmKTsvTDjqQulkqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
India's political prisoners struggle to survive the pandemic,https://news.google.com/articles/CAIiEEPL_E_0dE4QD0WbzMukNioqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Private hospital doctors say Punjab government strong armed them to buy overpriced vaccines,https://news.google.com/articles/CAIiEJ2Ibp7J_0li736n45TEUmQqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Hostility between states amid the COVID-19 pandemic hits trade  spurs food inflation fears,https://news.google.com/articles/CAIiEOkV9dNtqYaBVJqFYVODH4gqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Adani Enterprises escapes liability even as CBI prosecutes Karnataka PSU for similar coal fraud,https://news.google.com/articles/CBMiVGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BvbGljeS9hZGFuaS1jb2FsLXJlamVjdHMta2FybmF0YWthLXBvd2VyLWNvcnBvcmF0aW9uLWNiadIBWGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FtcC9wb2xpY3kvYWRhbmktY29hbC1yZWplY3RzLWthcm5hdGFrYS1wb3dlci1jb3Jwb3JhdGlvbi1jYmk?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
When Gauri Lankesh decided to “give a piece of my mind to the local Lingayats” in a small town in Karnataka,https://news.google.com/articles/CBMiZmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvZ2F1cmktbGFua2VzaC1waWVjZS1vZi1teS1taW5kLWxvY2FsLWxpbmdheWF0cy1zbWFsbC10b3duLWthcm5hdGFrYdIBamh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FtcC92YW50YWdlL2dhdXJpLWxhbmtlc2gtcGllY2Utb2YtbXktbWluZC1sb2NhbC1saW5nYXlhdHMtc21hbGwtdG93bi1rYXJuYXRha2E?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Modi's vaccine policy is a mistake other countries avoided,https://news.google.com/articles/CAIiEJEoX39z3Pn0VPTl3voYKj4qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Twelve books that form part of the arsenal of Dalit writing,https://news.google.com/articles/CAIiEBuhobVWmyveEXLRGqTRhM4qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
The Modi government’s persecution of the Tablighi Jamaat,https://news.google.com/articles/CAIiEHfkU5cI-GkgrThOrMpjHwgqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
The farm laws are an assault on Shudra power,https://news.google.com/articles/CBMiSWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BvbGl0aWNzL2Zhcm1lci1wcm90ZXN0cy1jYXN0ZS1tb2RpLXNodWRyYS1vYmPSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
More a cult than a political party: Shivam Singh  BJP leader Ram Madhav’s former protégé,https://news.google.com/articles/CAIiEOx94iqmeRRNIPvaD9pJlQ0qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Emails  chats in Scania audit expose key role of Gadkari sons,https://news.google.com/articles/CAIiEJnfiKEarA3RuhqSqaU4cgYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
The RSS's dangerous position on separate religion status for the Lingayats,https://news.google.com/articles/CBMiR2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BlcnNwZWN0aXZlcy9yc3MtZGFuZ2Vyb3VzLXBvc2l0aW9uLWxpbmdheWF00gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
convenient contradictions in the BJP's animal-protection politics,https://news.google.com/articles/CBMiUmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3JlcG9ydGFnZS9jb250cmFkaWN0aW9ucy1ianAtYW5pbWFsLXByb3RlY3Rpb24tcG9saXRpY3PSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
India’s flawed approach to dam operations contributes to floods: Himanshu Thakkar,https://news.google.com/articles/CAIiEORnjh-W1qzmL46ojqYEvtQqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Asianet News proved its credibility despite Rajeev Chandrashekar’s attempts at interference,https://news.google.com/articles/CAIiEGMqy1VBEmlAOVW-GOdr5OUqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
The rise and fall of Dakhni literature,https://news.google.com/articles/CAIiEA-S9bNQE1cYicipe5tcvzYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
How the Adani Group is poised to control the agricultural market following the farm laws,https://news.google.com/articles/CAIiEASP3Rl8QHI0iJZM-CZn41UqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Lack of testing kits  understaffed hospitals: COVID exposes India’s crumbling healthcare system,https://news.google.com/articles/CAIiECiCOUIXeTinKj24c9gGXRIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Image that Modi government doesn’t retract statements is shattered: BKU (EU) head Joginder Ugrahan,https://news.google.com/articles/CAIiEDdvhlNYCaHrMSA2a2jxR1MqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Is Patanjali’s Desi Cow Ghee Even Cow Ghee?,https://news.google.com/articles/CBMiSWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvcGF0YW5qYWxpcy1kZXNpLWNvdy1naGVlLWV2ZW4tY293LWdoZWXSAU1odHRwczovL2NhcmF2YW5tYWdhemluZS5pbi9hbXAvdmFudGFnZS9wYXRhbmphbGlzLWRlc2ktY293LWdoZWUtZXZlbi1jb3ctZ2hlZQ?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Protestors across India who cannot be identified by their clothes,https://news.google.com/articles/CAIiEBXtOn5n1K1Oogfz5F_5XFsqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
The publication of COVID-19 quarantine lists violates the right to privacy,https://news.google.com/articles/CAIiEPRqdz2hsJmvsKSnMLHy7MIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
“I have the right to know how my grandson died”: Grandfather of farmer Navreet Singh approaches Delhi High Court,https://news.google.com/articles/CAIiEMVZq9IimLuLTfe_90oVPRwqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Fact Check: The lies and misdirections of the Modi government during the coronavirus lockdown,https://news.google.com/articles/CAIiEPVuWPmWj3OcoCiHbTom7gAqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Lack of oversight leaves COVID-19 patients scrambling for plasma,https://news.google.com/articles/CAIiELETSK4VqdODWJyOacrurMgqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
How India is outsourcing the COVID-19 pandemic to its poor,https://news.google.com/articles/CAIiEJ4pL0FaLHjm8S7b-dUMIfEqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Chidanand Rajghatta,https://news.google.com/articles/CBMiJmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2F1dGhvci8xMTc00gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Bimal Krishna Matilal on the epics,https://news.google.com/articles/CBMiQWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2xpdGVyYXR1cmUvYmltYWwta3Jpc2huYS1tYXRpbGFsLWVwaWNz0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
India’s private COVID-19 tests cost highest in South Asia; free in Bangladesh,https://news.google.com/articles/CAIiEECE-51Wq8oSIbjNm9f2aHYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
The COVID-19 pandemic could help create a dystopian surveillance regime,https://news.google.com/articles/CBMiXGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2NvbW1lbnRhcnkvY292aWQtMTktcGFuZGVtaWMtY3JlYXRlLWR5c3RvcGlhbi1zdXJ2ZWlsbGFuY2UtcmVnaW1l0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Migrant fish workers stranded during COVID-19 lockdown  need more government support,https://news.google.com/articles/CAIiEL0pMVJiEpdT6VcSCErfv78qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
The Strange Library: A visit to the Academy of Sanskrit Research in Melkote,https://news.google.com/articles/CBMiTWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvZ3Jqb3N5ZXItYWNhZGVteS1zYW5za3JpdC1yZXNlYXJjaC1tZWxrb3Rl0gFRaHR0cHM6Ly9jYXJhdmFubWFnYXppbmUuaW4vYW1wL3ZhbnRhZ2UvZ3Jqb3N5ZXItYWNhZGVteS1zYW5za3JpdC1yZXNlYXJjaC1tZWxrb3Rl?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Greenpeace India may be forced to halve staff  operations amid government crackdown,https://news.google.com/articles/CBMiUWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2dvdmVybm1lbnQvZ3JlZW5wZWFjZS1jcmFja2Rvd24taGFsdmUtc3RhZmYtb3BlcmF0aW9uc9IBVWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FtcC9nb3Zlcm5tZW50L2dyZWVucGVhY2UtY3JhY2tkb3duLWhhbHZlLXN0YWZmLW9wZXJhdGlvbnM?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Hindutva has done more for upper-caste politics than what was thought possible: Satish Deshpande,https://news.google.com/articles/CAIiEPJ5dhctZ7fgz0M_mHZewNYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
The Focus on Religion in the 2011 Census Data Overshadows The Serious Impact of the Differential Growth of Hindi and Non-Hindi Regions,https://news.google.com/articles/CBMiM2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvMjAxMS1jZW5zdXMtZGF0YdIBN2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FtcC92YW50YWdlLzIwMTEtY2Vuc3VzLWRhdGE?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
How Vedanta’s Goa port modernisation spurred a dubious Sagarmala investment,https://news.google.com/articles/CBMiWWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BvbGljeS92ZWRhbnRhLW1vcm11Z2FvLXBvcnQtc2FnYXJtYWxhLWdvYS1iZXJ0aC1maXNoaW5nLWpldHR50gFdaHR0cHM6Ly9jYXJhdmFubWFnYXppbmUuaW4vYW1wL3BvbGljeS92ZWRhbnRhLW1vcm11Z2FvLXBvcnQtc2FnYXJtYWxhLWdvYS1iZXJ0aC1maXNoaW5nLWpldHR5?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
Epidemiologists say India’s centre for disease control withheld COVID-19 data since pandemic began,https://news.google.com/articles/CAIiEFK2FKQJicvZncAexlb0P2oqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
An open letter to the citizens of India: India does not need the CAA-NPR-NRIC,https://news.google.com/articles/CBMiSmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL25vdGljZWJvYXJkL29wZW4tbGV0dGVyLWluZGlhLWRvZXMtbm90LW5lZWQtY2Fh0gFOaHR0cHM6Ly9jYXJhdmFubWFnYXppbmUuaW4vYW1wL25vdGljZWJvYXJkL29wZW4tbGV0dGVyLWluZGlhLWRvZXMtbm90LW5lZWQtY2Fh?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
How Kerala is feeding its 3.48 crore residents  migrants amid the COVID-19 lockdown,https://news.google.com/articles/CAIiEKfmY_r8TtBEh-0Ex3BLOPEqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,karnataka, 
