Title, Link, Keywords, Data
The murky past of central vigilance commissioner KV Chowdary,https://news.google.com/articles/CBMiW2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2dvdmVybm1lbnQvbXVya3ktcGFzdC1jZW50cmFsLXZpZ2lsYW5jZS1jb21taXNzaW9uZXIta3YtY2hvd2RhcnnSAV9odHRwczovL2NhcmF2YW5tYWdhemluZS5pbi9hbXAvZ292ZXJubWVudC9tdXJreS1wYXN0LWNlbnRyYWwtdmlnaWxhbmNlLWNvbW1pc3Npb25lci1rdi1jaG93ZGFyeQ?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
The Hindu Right cannot debate me because it rejects critical thought: Audrey Truschke,https://news.google.com/articles/CAIiEO5Ql30YfU98rQ4SH4FfTnQqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Manipur has a sensitive government: Grace Jajo  scribe barred from assembly for Facebook post,https://news.google.com/articles/CAIiEAZ9ZBakKTtCI-Xly1Ct4MEqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
His modus-operandi was to create a fear psychosis: Ex-Punjab DGP Sumedh Saini’s shadowy career,https://news.google.com/articles/CAIiEAhV5l4s4MfknOTwgEmWuuYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Paranoia about digital coverage led ministers to propose media clampdown  monitoring “negative influencers”,https://news.google.com/articles/CAIiEDxaB1JsDc5ZPBfmxDz2dhEqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
The Caravan Why is Shashi Tharoor a Hindu?,https://news.google.com/articles/CBMiS2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3Jldmlld3MtZXNzYXlzL3BvbGl0aWNhbC1oaW5kdWlzbS1zaGFzaGktdGhhcm9vctIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Hospital staff accused of sexually assaulting COVID patient,https://news.google.com/articles/CAIiEDiAVcgeQKgaqAcwqKybR5oqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
The process becomes the punishment: NewsClick’s Prabir Purkayastha on the ED raids,https://news.google.com/articles/CAIiEH5y8kLQYwT0c36Wkl1tblkqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Delhi Police has no intention to determine truth behind Delhi violence: Zafarul-Islam Khan,https://news.google.com/articles/CAIiEE2Ut06_56huCvu0PcH43D0qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Contact Us,https://news.google.com/articles/CBMiK2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BhZ2VzL2NvbnRhY3QtdXPSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Civic mismanagement  as much as communalisation  led to the BJP’s gains in the Hyderabad polls,https://news.google.com/articles/CAIiEIqS3PKOsZyTnxqp3dc1nkgqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
ICMR funds a project to chant Mahamrityunjaya mantra to aid brain injury patients,https://news.google.com/articles/CAIiEDZ2q-06aSKW-WhB0WVlRyAqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Advertising,https://news.google.com/articles/CBMiLGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BhZ2VzL2FkdmVydGlzaW5n0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
The RSS's dangerous position on separate religion status for the Lingayats,https://news.google.com/articles/CBMiR2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BlcnNwZWN0aXZlcy9yc3MtZGFuZ2Vyb3VzLXBvc2l0aW9uLWxpbmdheWF00gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
In Rafale deal  how Modi government gambled India's defence interests on Anil Ambani's Reliance Group,https://news.google.com/articles/CBMiUmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2J1c2luZXNzL2luZGlhLWdhbWJsZXMtZGVmZW5jZS1pbnRlcmVzdHMtcmVsaWFuY2UtZ3JvdXDSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
India's struggles over what counts as knowledge,https://news.google.com/articles/CBMiQmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3Jldmlld3MtZXNzYXlzL2luZGlhLXN0cnVnZ2xlLWtub3dsZWRnZdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
As JKCCS’s Khurram Parvez faces NIA raid  a look at its latest report  Kashmir’s Internet Siege,https://news.google.com/articles/CAIiEOXnZVNb52hxUUF1xNP2BiQqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Death of Judge Loya: Government documents placed before Supreme Court raise more questions  deepen the mystery,https://news.google.com/articles/CBMiVGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvbG95YS1zdXByZW1lLWNvdXJ0LWRvY3VtZW50cy1yYWlzZS1tb3JlLXF1ZXN0aW9uc9IBWGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FtcC92YW50YWdlL2xveWEtc3VwcmVtZS1jb3VydC1kb2N1bWVudHMtcmFpc2UtbW9yZS1xdWVzdGlvbnM?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
New affidavit in Indiabulls case accuses Yes Bank of dubious loans of thousands of crores,https://news.google.com/articles/CAIiEKT3lI0eHFC83xr9dK6WpsYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Shridhar Damle: Modi gave idea for RSS book; Promotions deliberately focused on white-skinned Andersen,https://news.google.com/articles/CBMiigFodHRwczovL2NhcmF2YW5tYWdhemluZS5pbi9saXRlcmF0dXJlL3NocmlkaGFyLWRhbWxlLW1vZGktZ2F2ZS1pZGVhLWZvci1yc3MtYm9vay1wcm9tb3Rpb25zLWRlbGliZXJhdGVseS1mb2N1c2VkLW9uLXdoaXRlLXNraW5uZWQtYW5kZXJzZW7SAY4BaHR0cHM6Ly9jYXJhdmFubWFnYXppbmUuaW4vYW1wL2xpdGVyYXR1cmUvc2hyaWRoYXItZGFtbGUtbW9kaS1nYXZlLWlkZWEtZm9yLXJzcy1ib29rLXByb21vdGlvbnMtZGVsaWJlcmF0ZWx5LWZvY3VzZWQtb24td2hpdGUtc2tpbm5lZC1hbmRlcnNlbg?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
BJP’s social-media dominance is shaping mainstream media narratives ahead of Bihar polls,https://news.google.com/articles/CAIiEARMd0tFJdQTXUjMzzOsz2QqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Police is operating at the behest of its political masters: Azad's lawyer,https://news.google.com/articles/CAIiEOj1a5alOcq4Jv43XDDXazwqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
India's exclusive circles of competitive whistling,https://news.google.com/articles/CBMiO2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2xlZGUvaW5kaWEtY29tcGV0aXRpdmUtd2hpc3RsaW5n0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Terms and Conditions,https://news.google.com/articles/CBMiNWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BhZ2VzL3Rlcm1zLWFuZC1jb25kaXRpb25z0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
As civil disobedience  I will register as Muslim and invite the consequences: Harsh Mander,https://news.google.com/articles/CAIiEOFaRYr5eFYLiTKqSJhRmW0qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Centre places restrictions on media in COVID press briefings; shifts focus to Tablighi Jamaat,https://news.google.com/articles/CAIiEBdUhbyLL-6At5gdGx2SeJgqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
The inescapable casteism in the backlash against "Sairat",https://news.google.com/articles/CBMiSmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BlcnNwZWN0aXZlcy93aWxkLWJpYXMtY2FzdGVpc20tYmFja2xhc2gtc2FpcmF00gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Civil curfew as civil disobedience: Kashmiris undermine the Indian state,https://news.google.com/articles/CAIiEFe0vbVrf0kr9-9RaJoQfyIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
The outrage about Modi is hiding the real story of these elections—the failings of Rahul Gandhi,https://news.google.com/articles/CAIiEPZ1GLhnpto88-aSXbktxBUqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Obviating the framework of Article 370 is intentionally mala fide: Senior advocate Rajeev Dhavan,https://news.google.com/articles/CAIiEC-7-pUrMJuGD6xewu2zxCkqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Dubai Princess’ Lawyer on India’s alleged military assault,https://news.google.com/articles/CBMiRmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2dvdmVybm1lbnQvcHJpbmNlc3MtbGF0aWZhLWxhd3llci1pbnRlcnZpZXfSAUpodHRwczovL2NhcmF2YW5tYWdhemluZS5pbi9hbXAvZ292ZXJubWVudC9wcmluY2Vzcy1sYXRpZmEtbGF3eWVyLWludGVydmlldw?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Kashmiri Pandits may become an instrument of majoritarian forces: Former Air Vice Marshal Kapil Kak,https://news.google.com/articles/CAIiEOs8pAVND-8a_Bapo1rTcG8qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Narendra Modi’s long-standing desire to leave an architectural legacy,https://news.google.com/articles/CBMiVmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BvbGl0aWNzL25hcmVuZHJhLW1vZGktc3RhdHVlLW9mLXVuaXR5LWFyY2hpdGVjdHVyYWwtbGVnYWN50gFaaHR0cHM6Ly9jYXJhdmFubWFnYXppbmUuaW4vYW1wL3BvbGl0aWNzL25hcmVuZHJhLW1vZGktc3RhdHVlLW9mLXVuaXR5LWFyY2hpdGVjdHVyYWwtbGVnYWN5?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Delhi Police buried complaints accusing BJP leaders in February violence,https://news.google.com/articles/CAIiENShAquZIt5ldp5Tun2foVwqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
High court dismisses Delhi BJP candidate SC Vats’s application to hide news of rape accusation,https://news.google.com/articles/CAIiEOZHfTxQ1Dyhurhd59_KTdMqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
VVPATs introduce vulnerability into the voting process: Former IAS officer Kannan Gopinathan,https://news.google.com/articles/CAIiEP634ZHNNcoZjrxxAX3u2dYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Principles of reservation and diversity do not matter while recruiting state police personnel,https://news.google.com/articles/CAIiEAar4L7cARQH9UQSkhepMycqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
“Saffron Inclination was Always There … But Not So In The Face As It Is Today”: Naseeruddin Shah Discusses Urdu and Saffronisation in Bollywood,https://news.google.com/articles/CBMiUWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvbmFzZWVydWRkaW4tc2hhaC11cmR1LXNhZmZyb25pc2F0aW9uLWJvbGx5d29vZNIBVWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FtcC92YW50YWdlL25hc2VlcnVkZGluLXNoYWgtdXJkdS1zYWZmcm9uaXNhdGlvbi1ib2xseXdvb2Q?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
The Gujarat state is enforcing communal segregation and criminalising property transfers,https://news.google.com/articles/CAIiELIa8ITVZ3Um8gTPPjxF2aYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
The Nizamuddin dargah PIL cannot be conflated with Sabarimala,https://news.google.com/articles/CAIiEGWYieufXjzljZo677lh40AqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
“I have been victimised for resisting and refusing the unwanted sexual advances of the CJI” Ranjan Gogoi: Former Supreme Court employee,https://news.google.com/articles/CBMiZ2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2xhdy9mb3JtZXItc3VwcmVtZS1jb3VydC1lbXBsb3llZS1hY2N1c2VzLWNqaS1yYW5qYW4tZ29nb2ktc2V4dWFsLWhhcmFzc21lbnTSAWtodHRwczovL2NhcmF2YW5tYWdhemluZS5pbi9hbXAvbGF3L2Zvcm1lci1zdXByZW1lLWNvdXJ0LWVtcGxveWVlLWFjY3VzZXMtY2ppLXJhbmphbi1nb2dvaS1zZXh1YWwtaGFyYXNzbWVudA?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
Statements of 33 inmates belie the CBI’s claim of no murders in Muzaffarpur shelter-home case,https://news.google.com/articles/CAIiEH1L6CRkfkhxBG598orwPcIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,mr, 
